id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4043341,"Room #2 - Messe-, Stadt-, Waldnähe",3699503,Andrea,Charlottenburg-Wilm.,Heerstrasse,52.50276,13.26118,Private room,42,1,88,2019-07-07,1.51,3,313
4043573,Room # 3 -Messe- Wald- u. Stadtnähe,3699503,Andrea,Charlottenburg-Wilm.,Heerstrasse,52.50156,13.26081,Private room,42,1,82,2019-07-07,1.41,3,305
4045063,Stay with the cool cats in Kreuzberg,20973585,Thor,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49745,13.39733,Private room,49,2,194,2019-06-28,3.35,1,310
4046440,Quiet and lovely in central Berlin,15348314,John,Mitte,Alexanderplatz,52.52531,13.3858,Entire home/apt,43,4,6,2018-05-18,0.10,1,0
4047579,Modern Central Studio Work/Study,20987177,Sandra,Mitte,Alexanderplatz,52.53069,13.38068,Entire home/apt,72,14,25,2019-06-03,0.43,1,277
4049121,Urban oasis in prime central Berlin location,1669209,Jessica,Mitte,Alexanderplatz,52.50535,13.41609,Entire home/apt,95,25,0,,,1,112
4055783,Helle Wohnung in Kreuzberg,21033689,Jose,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49114,13.41948,Entire home/apt,65,5,22,2017-12-11,0.38,1,131
4056046,3 Zimmer-Wohnung Berlin Alt-Treptow,21034182,Andy,Treptow - Köpenick,Alt  Treptow,52.4913,13.44265,Entire home/apt,85,14,0,,,1,0
4056076,Cozy birds nest in Prenzlauer Berg,10789276,Timo,Pankow,Prenzlauer Berg Süd,52.53212,13.42536,Entire home/apt,58,3,17,2016-03-26,0.31,1,70
4056601,Ferienhaus - 20 Minuten in die City,21038534,Kathrin,Marzahn - Hellersdorf,Biesdorf,52.50266,13.55732,Entire home/apt,120,3,8,2019-06-24,0.23,1,306
4056739,2 room apt in Friedrichshain,21039336,Robin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51333,13.46661,Entire home/apt,70,2,8,2016-02-01,0.14,1,3
4056885,Cosy room in Berlin Kreuzberg,17236499,Nadja,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49666,13.4401,Private room,30,1,4,2016-10-02,0.07,1,0
4057812,Ruhiges 2 Zi-Altbau-App Prenzlauerberg EG im RG,21045207,Gerrit,Pankow,Helmholtzplatz,52.54237,13.41728,Entire home/apt,60,30,8,2019-01-05,0.14,1,172
4064366,Sunny&Green * 15min to Potsdamer Pl,1285017,Katrin,Steglitz - Zehlendorf,Ostpreußendamm,52.4237,13.32642,Entire home/apt,75,7,10,2017-09-30,0.18,3,0
4065972,Wunderschöne Altbauwohnung in zentraler Citylage,21087298,Britta,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5174,13.30564,Entire home/apt,120,3,3,2017-10-23,0.14,1,0
4067373,spacious 2-story in hip Kreuzkölln,21092733,Birgit & Moritz,Neukölln,Reuterstraße,52.48372,13.44005,Entire home/apt,140,3,6,2016-05-31,0.11,1,0
4067515,BEAUTIFUL FLAT IN KREUZKÖLLN,7047304,Josephine,Neukölln,Reuterstraße,52.49057,13.42688,Entire home/apt,60,5,1,2016-04-25,0.03,1,0
4071919,Bright room close to Viktoriapark,20509822,Boris,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48838,13.37476,Private room,20,3,4,2019-03-25,0.17,1,0
4072095,Apartment near Kurfürstendamm,21120177,Nataliya,Charlottenburg-Wilm.,Kurfürstendamm,52.50088,13.31634,Entire home/apt,72,3,108,2019-06-21,2.09,2,326
4080009,Cozy family rental in Treptow,2552184,Amber,Treptow - Köpenick,Plänterwald,52.47518,13.48128,Entire home/apt,50,7,3,2018-10-24,0.06,1,101
4083477,Large bright space in Kreuzberg,18649531,Ron,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50313,13.42631,Private room,45,4,11,2019-04-23,0.19,1,44
4083538,Friedrichshain-Kreuzberg: Best Area & Self Checkin,21179795,Igor,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51109,13.44714,Entire home/apt,55,3,79,2019-06-10,1.35,1,0
4083781,Nice flat in the heart of Neukölln,20448368,Milu,Neukölln,Schillerpromenade,52.47711,13.42064,Entire home/apt,43,3,40,2019-07-06,0.70,2,17
4088260,Nice cosy flat in Kastanienalle,21162438,Laetitia,Pankow,Prenzlauer Berg Südwest,52.53695,13.40833,Entire home/apt,50,2,5,2015-08-31,0.09,1,0
4090623,Über den Dächern von Moabit,4319380,Gabriele,Mitte,Moabit Ost,52.5233,13.35645,Entire home/apt,58,2,16,2019-06-06,0.28,1,178
4095931,Huge Room (and workspace) in Prenz!,206108,Nicholas,Pankow,Prenzlauer Berg Süd,52.53091,13.42641,Private room,30,3,2,2015-06-10,0.04,1,0
4096378,Cosy & Quiet Room (24 m²) in Berlin Neukölln,15042034,David,Neukölln,Rixdorf,52.47406,13.45176,Private room,41,5,15,2018-09-12,0.59,1,0
4096966,Lovely space in the heart of Kreuzberg,9069975,Gianmarco,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49105,13.42221,Private room,60,3,35,2019-05-31,0.61,1,3
4098004,Big beautiful room in Kreuzberg,21247582,Eli,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49215,13.40402,Private room,25,1,2,2014-11-05,0.03,1,0
4098576,"Kreuzberg36, Altbau, sonnig, flair",21258591,Ain,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.49985,13.42856,Entire home/apt,30,2,0,,,1,0
4100032,Sonnige Wohnung in lebendigem Viertel,7278838,Raimund,Neukölln,Neuköllner Mitte/Zentrum,52.4695,13.43485,Entire home/apt,80,3,28,2019-05-09,0.49,1,80
4102222,Beautiful room in old building,21279619,Ben,Neukölln,Reuterstraße,52.48299,13.43477,Private room,40,2,9,2019-02-02,0.15,1,191
4102472,Berlin-direkt am Wasser bis 6 Pers.,21281171,Rolando,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.38024,13.65052,Entire home/apt,90,3,8,2019-06-07,0.16,1,319
4103180,Large room with private bathroom,14504323,Daniela,Pankow,Prenzlauer Berg Süd,52.53244,13.42321,Private room,49,5,66,2019-06-23,1.14,1,0
4103827,Beautiful old apartment in Neukölln,18865584,Heiko-Thandeka,Neukölln,Rixdorf,52.47627,13.44156,Private room,35,3,9,2017-01-22,0.16,1,0
4104417,G. Stein Boutique Apartment Berlin,4423387,Elmar,Tempelhof - Schöneberg,Schöneberg-Nord,52.49467,13.35326,Entire home/apt,90,7,20,2018-09-12,0.47,3,283
4104843,cosy big bed,20414506,Dana,Neukölln,Gropiusstadt,52.43032,13.44879,Private room,23,1,5,2017-03-31,0.14,1,0
4106583,70m² Spacious Maisonette Apartment,20998252,Alex,Mitte,Brunnenstr. Nord,52.54325,13.37606,Entire home/apt,65,4,291,2019-07-09,4.97,3,122
4108166,Private room in Altbau apartment,6831093,Johnny,Neukölln,Neuköllner Mitte/Zentrum,52.4814,13.43388,Private room,30,2,4,2015-10-06,0.07,2,0
4108878,Sunny Room Berlin Neukölln,21317733,Steve,Neukölln,Rixdorf,52.47204,13.44245,Private room,34,4,8,2019-05-11,0.14,1,0
4110390,design apartment in the heart of hip Kreuzberg,3037322,Lena,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50198,13.42969,Entire home/apt,128,2,82,2019-06-28,1.43,1,313
4114966,"☀ Amazing View, Family & Work Friendly, Central",4736382,Nassa,Pankow,Prenzlauer Berg Süd,52.53135,13.42065,Entire home/apt,160,2,226,2019-07-05,3.89,1,66
4115344,"Dachterrasse, Wohnzi., ruhig & hell",21351943,Angela,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49526,13.47295,Private room,49,2,36,2019-06-01,0.68,1,329
4116671,Gemütliche große Wohnung in F'hain,1966724,Lukas,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51714,13.45575,Entire home/apt,99,3,19,2016-12-26,0.43,1,0
4118010,Room SEPARATE ENTRANCE/own key/ & PRIVATE Bath/wc,21364279,Yo (Yolaine),Mitte,Moabit Ost,52.53474,13.34815,Private room,39,3,102,2019-07-07,2.84,1,0
4118066,"Cozy, modern Apartment in Kreuzberg",21364542,Dariusch,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48592,13.38172,Entire home/apt,40,2,3,2017-01-16,0.05,1,0
4119526,"Charming, 120m2 Apartment in P'Berg",21370854,Tobias,Pankow,Helmholtzplatz,52.54339,13.42603,Entire home/apt,120,7,21,2018-12-19,0.40,1,43
4120763,Sunny apartment in Reuterkiez,8362690,Gonzalo,Neukölln,Reuterstraße,52.48671,13.42984,Entire home/apt,120,4,14,2019-06-24,0.40,1,147
4120955,1-room flat close to Hermannplatz,21378005,Axel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48843,13.42334,Entire home/apt,35,3,5,2015-12-16,0.09,1,0
4123927,Esthetic Studio in Neukölln,21393103,Chris,Neukölln,Buckow,52.42131,13.4244,Entire home/apt,51,1,8,2019-06-21,0.15,5,208
4126070,2 Zimmer Silvester Wohnung,21403247,Bernhard,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51343,13.45212,Entire home/apt,250,1,0,,,1,0
4127373,Experience the flair of Mitte,7713529,Josephine,Mitte,Brunnenstr. Süd,52.52954,13.39713,Entire home/apt,72,4,31,2018-04-21,0.55,1,0
4131194,Cozy flat in Mitte,12408256,Laura,Mitte,Brunnenstr. Nord,52.53719,13.38319,Entire home/apt,38,1,12,2017-08-10,0.21,1,0
4132333,Room in Neukölln,21437927,Valeria,Neukölln,Rixdorf,52.47281,13.44217,Private room,25,1,0,,,3,0
4132512,Room in Neukölln,21437927,Valeria,Neukölln,Rixdorf,52.47262,13.44212,Private room,25,1,0,,,3,0
4134166,Schönes Zimmer in Berlin Steglitz,20645008,Paco,Steglitz - Zehlendorf,Schloßstr.,52.4648,13.32965,Private room,31,4,3,2017-03-12,0.06,1,0
4135448,Kreuzkölln** 4 rooms w.balcony* close Hermannplatz,1194016,Karim,Neukölln,Neuköllner Mitte/Zentrum,52.48386,13.42654,Entire home/apt,95,14,16,2018-07-21,0.28,1,335
4136858,Your long term place in Berlin.,21460926,Marco E Lydia,Mitte,Parkviertel,52.54925,13.34697,Entire home/apt,30,180,61,2018-07-12,1.05,1,0
4138491,2 Zimmer auf der Roten Insel,21470915,Oliver Johannes,Tempelhof - Schöneberg,Schöneberg-Süd,52.48181,13.36032,Entire home/apt,55,1,2,2015-12-02,0.04,1,0
4139088,"Schöne Lage, mit S1 in 16 Min am Potsdamer Platz",20775323,Vibe,Steglitz - Zehlendorf,Drakestr.,52.44341,13.2961,Private room,42,2,9,2019-03-01,0.19,2,0
4139469,Green oasis in central kreuzkölln !,4239455,Clothilde,Neukölln,Neuköllner Mitte/Zentrum,52.48395,13.42764,Entire home/apt,57,60,13,2018-12-22,0.22,4,194
4140103,Poetenwohnung im Prenzlauer Berg,1774280,Andreas,Pankow,Prenzlauer Berg Nordwest,52.55214,13.41412,Entire home/apt,90,2,19,2018-11-04,0.38,1,365
4143769,Big and beautiful Room in Neukölln,4931186,Anne,Neukölln,Rixdorf,52.47165,13.44302,Private room,25,8,8,2017-02-01,0.17,2,0
4146598,Künstlerhäuschen im grünen Berlin,2990831,Kerstin,Marzahn - Hellersdorf,Mahlsdorf,52.52425,13.65362,Entire home/apt,50,2,0,,,2,0
4146871,Lovely Berliner Zimmer with en suite bathroom,1019199,Saskia,Neukölln,Rixdorf,52.47897,13.44036,Private room,35,2,0,,,1,0
4148292,Large Spaciouse Room In Berlin,21519776,Yael,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51787,13.46201,Private room,30,30,2,2015-08-20,0.03,1,87
4149532,Lovely & Comfortable Room,21526789,Lisa,Lichtenberg,Alt-Lichtenberg,52.51633,13.48517,Private room,30,1,39,2019-05-06,3.10,2,27
4149626,Great terrace apartment in Prenzlauer Berg,21527820,Michael,Pankow,Prenzlauer Berg Süd,52.53263,13.42375,Entire home/apt,65,3,36,2019-06-22,1.22,1,0
4150220,Rooftop-studio with terrasse,7161882,Tobias,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50612,13.46969,Entire home/apt,59,21,32,2019-06-28,0.71,1,188
4150871,TOP (URL HIDDEN)-Center-West,13783177,Anja,Tempelhof - Schöneberg,Schöneberg-Nord,52.49197,13.37031,Entire home/apt,45,60,16,2018-09-11,0.27,8,326
4153622,Cosy room close to Alexanderplatz,21552075,Madeline,Pankow,Prenzlauer Berg Ost,52.52996,13.4436,Private room,42,3,149,2019-06-21,2.57,1,59
4154938,Design rooftop loft right in the centre,1537210,Julian,Mitte,Brunnenstr. Süd,52.53599,13.39836,Entire home/apt,70,20,8,2019-03-03,0.17,1,0
4155136,a bright flat in Berlin Tiergarten,12580520,Zoha,Mitte,Moabit West,52.53117,13.33337,Entire home/apt,100,2,6,2018-09-19,0.12,1,353
4155399,Apartement in Kreuzberg w/ balcony,21086574,Felix,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49825,13.4048,Entire home/apt,40,2,39,2016-05-23,0.67,1,0
4158657,beautiful new 2BD  in Kreuzberg,18653220,Ido,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50356,13.42666,Entire home/apt,60,62,86,2017-12-22,1.48,3,0
4160025,near by TXL - ruhig & gemütlich,21589042,Cori,Spandau,Siemensstadt,52.54212,13.27008,Private room,21,1,77,2019-06-23,1.33,1,0
4163068,The Heart of Kreuz-Köln Berlin,21605759,Kata,Neukölln,Reuterstraße,52.48669,13.431,Entire home/apt,25,2,9,2017-09-16,0.16,1,0
4165545,Cosy room in main Friedrischain,13653192,Tiare,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51886,13.46559,Private room,25,1,9,2018-06-08,0.21,1,0
4166966,Großes helles Zimmer ,21626575,Feeling,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49539,13.33481,Private room,40,5,2,2015-05-31,0.04,1,0
4169457,2-Raum-Wohnung in Tiergarten/Mitte,21636651,Alexander,Mitte,Moabit West,52.51887,13.33145,Entire home/apt,48,3,53,2019-05-21,0.91,1,8
4169609,Stylish Neukölln Apt. with Fireplace,715124,Martino&Kahn,Neukölln,Reuterstraße,52.49123,13.43557,Entire home/apt,95,7,10,2018-07-30,0.18,1,0
4170139,berlin room in the heart of P-Berg,21639751,Anna,Pankow,Prenzlauer Berg Nordwest,52.54796,13.40576,Private room,46,2,7,2015-09-27,0.13,1,0
4170557,Ruhiges gemütliches Zimmer im PBerg,8663559,Yassin,Pankow,Prenzlauer Berg Südwest,52.53025,13.41845,Private room,35,1,4,2014-10-17,0.07,2,0
4171578,Cozy Flat in Berlin Wilmersdorf,21646329,Kevin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48293,13.32377,Entire home/apt,100,7,1,2015-01-05,0.02,1,0
4173343,Nice modern flat ,597666,Peter,Mitte,Brunnenstr. Süd,52.53075,13.39722,Entire home/apt,94,2,7,2017-09-25,0.14,1,0
4173796,"Berlin-Potsdam, ruhiges und gemütliches Zimmer",12611754,Matthias,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.42534,13.2256,Private room,32,2,9,2018-09-09,0.60,1,6
4175597,Cozy Apartment,770366,Jane Katharina,Lichtenberg,Neu Lichtenberg,52.50272,13.48043,Entire home/apt,460,1,2,2018-02-10,0.08,1,90
4180313,Beautifully designed flat  ,4579160,Lilija,Pankow,Prenzlauer Berg Südwest,52.53881,13.40926,Entire home/apt,80,3,4,2015-02-24,0.07,1,0
4182815,Bonita Casa Souterrain,6444753,Doerthe,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49209,13.393,Entire home/apt,150,3,204,2019-07-08,3.53,6,272
4185579,Cozy apartment is looking for you!,21633427,Stefanie,Pankow,Prenzlauer Berg Nordwest,52.5478,13.4044,Private room,49,1,58,2019-06-24,1.00,1,16
4186667,Bright & Beautiful in Berlin!,3467767,Magna,Neukölln,Schillerpromenade,52.47401,13.42424,Entire home/apt,47,30,69,2016-04-28,1.20,1,0
4190139,shared flat close 2 Tempelhoferfeld,3181362,Jenny,Neukölln,Schillerpromenade,52.46851,13.42204,Private room,30,2,6,2017-01-15,0.11,1,0
4190821,Beautiful Room in Berlin Neukölln,21742505,Rita,Neukölln,Reuterstraße,52.4855,13.42869,Private room,32,4,13,2018-06-29,0.22,1,0
4191881,cosy 105sqm design flat in F'Hain,21748741,Marcel,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50351,13.45302,Entire home/apt,154,2,22,2019-02-14,0.38,1,0
4194858,2rooms/balcony //NK//Tempelhof Parc,21762764,Susanne,Neukölln,Schillerpromenade,52.47677,13.42601,Entire home/apt,55,1,5,2016-03-20,0.09,1,0
4195365,"bright, cozy and arty in Berlin",21306569,Lena,Neukölln,Rixdorf,52.47296,13.44348,Entire home/apt,35,3,0,,,1,0
4195909,Cozy Penthouseflat near Mauerpark,6323869,Wendelin,Mitte,Osloer Straße,52.5547,13.38629,Entire home/apt,74,4,28,2019-06-29,1.44,1,2
4196641,Big Bright & Cozy Private Room,1179530,Bastian,Tempelhof - Schöneberg,Schöneberg-Süd,52.48108,13.35073,Private room,26,3,7,2019-04-30,0.36,2,0
4197800,Quite appartament in Schöneberg :-),21777503,Thomas,Tempelhof - Schöneberg,Schöneberg-Nord,52.49185,13.34879,Entire home/apt,49,1,15,2017-01-05,0.33,2,0
4198620,Cosy apartment in ideal location,3473459,Mikko,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4926,13.4199,Entire home/apt,49,5,31,2017-10-29,0.53,1,0
4200865,stylish central 2.5 room apartment,21795205,Polly,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5227,13.4493,Entire home/apt,70,1,2,2016-01-03,0.04,1,222
4201709,cosy apartment in central Mitte,3670326,Irene,Mitte,Brunnenstr. Süd,52.53101,13.38855,Entire home/apt,99,2,178,2019-07-01,3.07,2,83
4202157,Wunderschönes Zimmer im Herzen Krz,11890432,Flipo,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49272,13.43451,Private room,65,3,26,2019-07-02,0.46,3,169
4204070,beautiful Prenzlauer Berg room,21811473,Gabriele,Pankow,Prenzlauer Berg Süd,52.53726,13.42423,Private room,25,2,34,2015-07-14,0.59,1,0
4204187,Mein schönes großes Zimmer,21799639,Moritz,Pankow,Prenzlauer Berg Nordwest,52.55699,13.41359,Private room,30,1,0,,,1,0
4207750,Berliner with spacious room,8942940,Tobi,Pankow,Weißensee,52.54859,13.44656,Private room,40,2,41,2019-06-25,0.71,1,307
4207839,Sunny room with great connection,17261353,Mario,Pankow,Weißensee,52.54871,13.44698,Private room,35,1,46,2019-03-11,0.79,1,192
4212691,Flat in Schöneberg.Great location.Clean and bright,5846182,Marina,Tempelhof - Schöneberg,Schöneberg-Nord,52.49434,13.35556,Entire home/apt,57,2,11,2018-10-23,0.68,1,0
4213164,Wonderful flat - central and quiet,13443952,Christiane,Pankow,Prenzlauer Berg Süd,52.53392,13.42636,Entire home/apt,120,13,4,2018-10-24,0.20,1,0
4213594,"Design, central Prenzlauer Berg, ideal GLS school",2213775,Anne,Pankow,Prenzlauer Berg Südwest,52.5399,13.41216,Private room,60,3,9,2019-06-14,0.16,2,209
4214436,Flat near Prenzlauer Berg,21871253,Shao-Xi,Pankow,Pankow Süd,52.56238,13.40961,Private room,32,6,2,2016-07-16,0.03,1,0
4214856,Best Location Berlin,16489906,Ryan,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50607,13.38861,Private room,27,4,10,2016-01-09,0.17,1,0
4215500,Artist apartment,3833338,Andreas,Tempelhof - Schöneberg,Schöneberg-Süd,52.48424,13.35144,Entire home/apt,150,3,45,2019-05-02,0.78,1,266
4220688,Beautiful Modern Berlin Apartment,21905813,Thierry,Charlottenburg-Wilm.,Kurfürstendamm,52.50253,13.31304,Entire home/apt,55,2,25,2019-05-29,0.54,1,219
4220925,Familienwohnung im Altbau mit grünem Garten,212694,Anne,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51382,13.46533,Entire home/apt,95,5,0,,,1,11
4223806,Private room with private bathroom + balcony,1027031,Nicole,Neukölln,Schillerpromenade,52.47828,13.42171,Private room,35,3,4,2017-08-09,0.10,1,9
4229389,Central Flat with Balcony by the Park,4410994,Matt &Ana,Mitte,Alexanderplatz,52.52473,13.39631,Entire home/apt,150,2,43,2019-06-15,0.74,2,0
4231032,Funky flat in peaceful Pankow WITH CAT,21956446,"Tina ""Trillian""",Pankow,Pankow Zentrum,52.56392,13.39804,Entire home/apt,49,6,4,2018-08-15,0.07,1,16
4231125,Bright room Friedrichshain,21220232,Eva,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509,13.46885,Private room,38,2,46,2019-07-07,0.80,1,244
4232799,room in the heart of berlin,21964755,Funda,Mitte,Brunnenstr. Süd,52.53354,13.39826,Private room,48,2,190,2019-06-22,3.27,1,24
4233031,"Studentenwohnung, 2 R, 78 qm2",16630735,Hanna,Treptow - Köpenick,Oberschöneweide,52.46304,13.51581,Entire home/apt,55,3,5,2016-09-17,0.14,1,0
4235155,TOP CITY-FLAIR PIED-A-TERRE,2658039,Yearn,Pankow,Helmholtzplatz,52.54522,13.41431,Entire home/apt,55,60,9,2019-04-30,0.19,2,200
4236512,Real Berlin Experience,12352749,Tinka,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51932,13.45429,Private room,42,1,4,2016-08-14,0.07,1,0
4237030,"Schöneberg, modern and elegant apartment",21989326,Rene & Mike,Tempelhof - Schöneberg,Schöneberg-Süd,52.48788,13.35705,Entire home/apt,79,7,96,2019-06-30,1.69,1,258
4237187,Room to let,10636839,Oliver,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49795,13.44825,Private room,32,2,34,2019-07-01,0.69,1,79
4240183,PASO DOBLE Fernando Moabit Berlin,20715296,María,Mitte,Moabit West,52.51953,13.33003,Entire home/apt,85,3,51,2019-06-26,0.93,1,241
4240604,Cozy charming central room,7908994,Beatriz,Mitte,Brunnenstr. Süd,52.5369,13.39891,Private room,33,2,144,2019-06-19,2.51,3,326
4241450,Two room flat fully furnished in Mitte,8146714,Louisa,Pankow,Prenzlauer Berg Südwest,52.5397,13.41443,Entire home/apt,50,40,4,2019-06-21,0.18,2,251
4241595,Big and confy room in Neukölln,19610820,Alberto,Neukölln,Schillerpromenade,52.46809,13.42312,Private room,28,1,1,2017-10-01,0.05,3,0
4243519,wohnung vom 04.12.-8.12.2015 frei!,22019738,Anna,Neukölln,Reuterstraße,52.49202,13.42343,Private room,20,1,2,2015-12-16,0.03,1,0
4243607,Room In Neukölln,10882012,Alessandro,Neukölln,Neuköllner Mitte/Zentrum,52.46897,13.43298,Private room,29,2,76,2018-05-13,1.32,1,244
4245742,Sunny big flat in Mitte,22033257,Jan,Mitte,Brunnenstr. Süd,52.53891,13.40245,Entire home/apt,175,7,2,2017-07-18,0.04,1,0
4246694,Bright and nice room in Neukölln,7012464,Christophe,Neukölln,Neuköllner Mitte/Zentrum,52.48216,13.42707,Private room,43,4,15,2018-10-19,0.66,1,30
4246768,Beautiful large sunny room in Berlin Mitte,7799349,Meggie,Mitte,Alexanderplatz,52.52691,13.39349,Private room,66,2,36,2018-10-15,1.15,1,284
4247507,Sunny and spacious flat with 2 balconies,2554492,Judith & Remi,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52239,13.45466,Entire home/apt,80,7,9,2019-01-02,0.17,1,113
4250216,Bungalow im grünen Berlin,2990831,Kerstin,Marzahn - Hellersdorf,Mahlsdorf,52.52408,13.65411,Entire home/apt,70,1,5,2015-07-21,0.10,2,0
4254522,Nice and spacious apartment!,8514082,Judith,Lichtenberg,Neu Lichtenberg,52.50756,13.49797,Entire home/apt,49,3,4,2015-12-26,0.08,1,0
4256652,Over the roofs of Kreuzberg,2447832,Susa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4905,13.39016,Entire home/apt,99,6,1,2015-12-29,0.02,1,210
4260267,Cosy quiet 'Altbau' in Schillerkiez,5015590,Caroline,Neukölln,Schillerpromenade,52.47471,13.42126,Entire home/apt,59,6,5,2018-11-25,0.09,2,0
4260362,Cozy room in beautiful Kreuzberg :),22111700,Anthony,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49236,13.39639,Private room,25,1,6,2016-07-27,0.10,1,0
